section_name,section_id3,office_id,article_id,url,title,press,wdate,source_file
시황,401,421,0008588022,https://n.news.naver.com/mnews/article/421/0008588022,"KB증권 ""코스피, 단기조정 후 급반등…7500 가는 강세장""",뉴스1,2025-11-06 08:28,naver_news_list_20251106_s401_p10.html
시황,401,001,0015726893,https://n.news.naver.com/mnews/article/001/0015726893,"한화증권 ""SM, 서구권 시장 실적 성장 필요…목표가↓""",연합뉴스,2025-11-06 08:24,naver_news_list_20251106_s401_p10.html
시황,401,421,0008587993,https://n.news.naver.com/mnews/article/421/0008587993,"KB증권 ""두산에너빌, 수주 목표치 상향…목표가 11만원""",뉴스1,2025-11-06 08:15,naver_news_list_20251106_s401_p10.html
시황,401,011,0004552576,https://n.news.naver.com/mnews/article/011/0004552576,"에이피알·HD현대마린솔루션, MSCI 한국지수 신규 편입 [마켓시그널]",서울경제,2025-11-06 08:14,naver_news_list_20251106_s401_p10.html
시황,401,277,0005675233,https://n.news.naver.com/mnews/article/277/0005675233,"[굿모닝 증시]낙폭 과도했나…""韓증시 저가 매수세 유입 전망""",아시아경제,2025-11-06 08:12,naver_news_list_20251106_s401_p10.html
시황,401,009,0005585452,https://n.news.naver.com/mnews/article/009/0005585452,“대주주 변경 지연에 주가 발목”…호실적에도 못 웃는 롯데렌탈[오늘 나온 보고서],매일경제,2025-11-06 08:09,naver_news_list_20251106_s401_p10.html
시황,401,015,0005207656,https://n.news.naver.com/mnews/article/015/0005207656,"""공포에 줍줍한 개미가 승자""…뉴욕발 훈풍에 코스피 상승 전망 [오늘장 미리보기]",한국경제,2025-11-06 08:05,naver_news_list_20251106_s401_p10.html
시황,401,001,0015726871,https://n.news.naver.com/mnews/article/001/0015726871,"[마켓뷰] 휘청인 코스피, 'AI 거품' 우려 딛고 반등 시도할까",연합뉴스,2025-11-06 08:02,naver_news_list_20251106_s401_p10.html
시황,401,018,0006157152,https://n.news.naver.com/mnews/article/018/0006157152,"""코스피, 7500까지 간다""…AI 버블론 뒤집는 '파격 시나리오'",이데일리,2025-11-06 07:55,naver_news_list_20251106_s401_p10.html
시황,401,018,0006157149,https://n.news.naver.com/mnews/article/018/0006157149,'롤러코스터 코스피 익숙해져야'…일희일비 의미 없다는데,이데일리,2025-11-06 07:52,naver_news_list_20251106_s401_p10.html
시황,401,001,0015726844,https://n.news.naver.com/mnews/article/001/0015726844,MSCI 한국지수에 HD현대마린솔루션·에이피알 신규 편입,연합뉴스,2025-11-06 07:36,naver_news_list_20251106_s401_p10.html
시황,401,018,0006157137,https://n.news.naver.com/mnews/article/018/0006157137,"""코스피 출렁? 놀라지 말고 주도주 사라""…개미 향한 조언",이데일리,2025-11-06 07:31,naver_news_list_20251106_s401_p10.html
시황,401,011,0004552557,https://n.news.naver.com/mnews/article/011/0004552557,HBM4 가격 50%↑ 밀어붙인 하이닉스…내년 영업익 70조 신기원 쓰나 [AI 프리즘*주식투자자 뉴스],서울경제,2025-11-06 07:09,naver_news_list_20251106_s401_p11.html
시황,401,011,0004552553,https://n.news.naver.com/mnews/article/011/0004552553,증시 빠지고 달러 치솟고…환율 1450원 ‘마지노선’ 흔들리나 [AI 프리즘*글로벌 투자자 뉴스],서울경제,2025-11-06 07:06,naver_news_list_20251106_s401_p11.html
시황,401,001,0015726811,https://n.news.naver.com/mnews/article/001/0015726811,[마켓人] '잠들지 않는 증권가 파수꾼' 서상영 미래에셋 상무,연합뉴스,2025-11-06 07:05,naver_news_list_20251106_s401_p11.html
시황,401,001,0015726810,https://n.news.naver.com/mnews/article/001/0015726810,'얇아진 수요층'…하이일드 회사채 발행 비중 3%대로 '뚝',연합뉴스,2025-11-06 07:03,naver_news_list_20251106_s401_p11.html
시황,401,011,0004552549,https://n.news.naver.com/mnews/article/011/0004552549,고려아연 3분기 ‘역대 최대’ 실적 달성…전략광물·귀금속 호조에 '103분기' 연속 흑자,서울경제,2025-11-06 07:02,naver_news_list_20251106_s401_p11.html
시황,401,001,0015726807,https://n.news.naver.com/mnews/article/001/0015726807,"국민연금, 美증시 공격적 투자…3분기에만 18조7천억 평가이익",연합뉴스,2025-11-06 07:00,naver_news_list_20251106_s401_p11.html
시황,401,015,0005207625,https://n.news.naver.com/mnews/article/015/0005207625,"""많이 올랐어도 주도주가 답""…'AI 버블' 붕괴 알릴 카나리아는 [인터뷰+]",한국경제,2025-11-06 06:31,naver_news_list_20251106_s401_p11.html
시황,401,011,0004552534,https://n.news.naver.com/mnews/article/011/0004552534,정부 “빚투도 투자” 하루 만에 코스피 폭락…“개미만 물렸다”[이런국장 저런주식],서울경제,2025-11-06 06:31,naver_news_list_20251106_s401_p11.html
시황,401,421,0008587882,https://n.news.naver.com/mnews/article/421/0008587882,"'강달러'에도 코스피 사들이던 외국인, 왜 갑자기 돌아섰나",뉴스1,2025-11-06 06:30,naver_news_list_20251106_s401_p11.html
시황,401,421,0008587871,https://n.news.naver.com/mnews/article/421/0008587871,"""동학개미 시즌2"" 개인 이틀간 5조 풀매수…팬데믹 이후 최대",뉴스1,2025-11-06 06:08,naver_news_list_20251106_s401_p11.html
시황,401,009,0005585426,https://n.news.naver.com/mnews/article/009/0005585426,“전력·데이터센터 슈퍼사이클 온다”…2경원 시장 기회 놓치지 않으려면,매일경제,2025-11-06 06:05,naver_news_list_20251106_s401_p11.html
시황,401,011,0004552526,https://n.news.naver.com/mnews/article/011/0004552526,"고영테크놀러지, 뇌 수술용 의료 로봇 논문 세계적 학술지 게재",서울경제,2025-11-06 06:01,naver_news_list_20251106_s401_p11.html
시황,401,014,0005430404,https://n.news.naver.com/mnews/article/014/0005430404,"개미들, 폭락장서 7조 베팅…증권가 전망은?",파이낸셜뉴스,2025-11-06 06:01,naver_news_list_20251106_s401_p11.html
시황,401,009,0005585424,https://n.news.naver.com/mnews/article/009/0005585424,"“매도버튼에서 당장 손 떼”…20년만에 온 강세장, 고점 아니란 이 남자",매일경제,2025-11-06 05:54,naver_news_list_20251106_s401_p11.html
시황,401,215,0001229755,https://n.news.naver.com/mnews/article/215/0001229755,美 증시↓...AI 밸류에이션 부담-[글로벌 시황],한국경제TV,2025-11-06 05:04,naver_news_list_20251106_s401_p11.html
시황,401,008,0005274170,https://n.news.naver.com/mnews/article/008/0005274170,대장주도 휘청… '검은 수요일' 하루 새 111조원 빠졌다,머니투데이,2025-11-06 04:18,naver_news_list_20251106_s401_p11.html
시황,401,008,0005274167,https://n.news.naver.com/mnews/article/008/0005274167,"한때 10만弗 붕괴, 날개 꺾인 비트코인",머니투데이,2025-11-06 04:15,naver_news_list_20251106_s401_p11.html
시황,401,008,0005274166,https://n.news.naver.com/mnews/article/008/0005274166,美AI거품론에 푹 꺼진 증시…  개미가 겨우 지켜낸 사천피,머니투데이,2025-11-06 04:13,naver_news_list_20251106_s401_p11.html
시황,401,008,0005274150,https://n.news.naver.com/mnews/article/008/0005274150,"패닉 온 개미들…""그동안 너무 올랐지"" 심상치 않은 '하락 베팅'",머니투데이,2025-11-06 04:03,naver_news_list_20251106_s401_p11.html
시황,401,009,0005585922,https://n.news.naver.com/mnews/article/009/0005585922,호실적에 주주환원 기대까지…지주사 고공행진,매일경제,2025-11-06 17:38,naver_news_list_20251106_s401_p2.html
시황,401,015,0005208002,https://n.news.naver.com/mnews/article/015/0005208002,"""진작 하이닉스 살걸"" 개미들 '빚투' 늘더니…'깜짝 결과'",한국경제,2025-11-06 17:32,naver_news_list_20251106_s401_p2.html
시황,401,011,0004552877,https://n.news.naver.com/mnews/article/011/0004552877,"한미약품 ""근손실 최소화"" 디앤디파마텍 ""흡수율 높인 먹는약""…K비만약 게임체인저 도전",서울경제,2025-11-06 17:31,naver_news_list_20251106_s401_p2.html
시황,401,015,0005207993,https://n.news.naver.com/mnews/article/015/0005207993,"이다솔 ""전고점 돌파 못한 반도체 소부장 눈여겨봐야""",한국경제,2025-11-06 17:27,naver_news_list_20251106_s401_p2.html
시황,401,001,0015728844,https://n.news.naver.com/mnews/article/001/0015728844,"삼성·NH아문디운용 ETF 2종, 존속기한 만료로 내달 상장폐지",연합뉴스,2025-11-06 17:25,naver_news_list_20251106_s401_p2.html
시황,401,009,0005585900,https://n.news.naver.com/mnews/article/009/0005585900,"[컨콜 종합] 넷마블, ‘7대죄 오리진’·‘몬길’ 내년 1분기 출격…신작 없는 4Q도 ‘자신’",매일경제,2025-11-06 17:24,naver_news_list_20251106_s401_p2.html
시황,401,011,0004552874,https://n.news.naver.com/mnews/article/011/0004552874,'블록딜 엑시트' 줄잇는 PEF…올 2.4조 회수[시그널],서울경제,2025-11-06 17:22,naver_news_list_20251106_s401_p2.html
시황,401,215,0001229903,https://n.news.naver.com/mnews/article/215/0001229903,"""3거래일 동안 5조5천억 내던졌다""…외인 '대량 매도' 나선 이유",한국경제TV,2025-11-06 17:18,naver_news_list_20251106_s401_p2.html
시황,401,018,0006157958,https://n.news.naver.com/mnews/article/018/0006157958,"거래소, 30년국채선물 활성화 세미나 개최",이데일리,2025-11-06 17:16,naver_news_list_20251106_s401_p2.html
시황,401,001,0015728809,https://n.news.naver.com/mnews/article/001/0015728809,"KB증권 ""코스피, 장기 강세장 시나리오 때 7,500까지 상승 가능""",연합뉴스,2025-11-06 17:12,naver_news_list_20251106_s401_p2.html
시황,401,018,0006157931,https://n.news.naver.com/mnews/article/018/0006157931,삼성·SK 아니네…수익률 치솟은 그룹주 ETF는,이데일리,2025-11-06 16:50,naver_news_list_20251106_s401_p2.html
시황,401,001,0015728747,https://n.news.naver.com/mnews/article/001/0015728747,개미들 매수 열풍에…'빚내서 투자' 25조8천억원 최고 기록 경신,연합뉴스,2025-11-06 16:39,naver_news_list_20251106_s401_p2.html
시황,401,014,0005430876,https://n.news.naver.com/mnews/article/014/0005430876,지수 올라도 반대매매 급증...'대형주 쏠림'에 빚투계좌 흔들,파이낸셜뉴스,2025-11-06 16:37,naver_news_list_20251106_s401_p2.html
시황,401,421,0008589761,https://n.news.naver.com/mnews/article/421/0008589761,SK하이닉스 2%대 강세…삼성전자는 다시 '9만전자'[핫종목],뉴스1,2025-11-06 16:30,naver_news_list_20251106_s401_p2.html
시황,401,008,0005274635,https://n.news.naver.com/mnews/article/008/0005274635,외국인 나흘간 6조8000억 순매도…코스피 숨고르기 이어질까,머니투데이,2025-11-06 16:29,naver_news_list_20251106_s401_p2.html
시황,401,008,0005274633,https://n.news.naver.com/mnews/article/008/0005274633,"""공포지수도 올랐다"" 패닉 수준…출렁이는 코스피, 향방은?",머니투데이,2025-11-06 16:29,naver_news_list_20251106_s401_p2.html
시황,401,018,0006157870,https://n.news.naver.com/mnews/article/018/0006157870,폭락장에도 ‘곱버스 개미’ 못 웃었다…하락 베팅 계속,이데일리,2025-11-06 16:28,naver_news_list_20251106_s401_p2.html
시황,401,011,0004552846,https://n.news.naver.com/mnews/article/011/0004552846,"KAI, 항공소재 228종 국산화 성공…“2030년까지 국산화율 50%”",서울경제,2025-11-06 16:22,naver_news_list_20251106_s401_p3.html
시황,401,014,0005430855,https://n.news.naver.com/mnews/article/014/0005430855,외인 매도에 사천피 위태…차익 실현·금리 불확실성에 '셀코리아',파이낸셜뉴스,2025-11-06 16:13,naver_news_list_20251106_s401_p3.html
시황,401,001,0015728677,https://n.news.naver.com/mnews/article/001/0015728677,"'널뛰기' 코스피, 개인 순매수에 4,020대 상승 마감(종합)",연합뉴스,2025-11-06 16:12,naver_news_list_20251106_s401_p3.html
시황,401,009,0005585846,https://n.news.naver.com/mnews/article/009/0005585846,"카디안운용, KIC 출신 김상준 신임 대표 선임",매일경제,2025-11-06 16:12,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589703,https://n.news.naver.com/mnews/article/421/0008589703,"""상장 후 최대 낙폭""…달바글로벌, 20% 급락[핫종목]",뉴스1,2025-11-06 16:10,naver_news_list_20251106_s401_p3.html
시황,401,011,0004552839,https://n.news.naver.com/mnews/article/011/0004552839,"KCGI운용, 2030세대 겨냥 ‘TDF 2055·2060’ 출시",서울경제,2025-11-06 16:09,naver_news_list_20251106_s401_p3.html
시황,401,011,0004552837,https://n.news.naver.com/mnews/article/011/0004552837,등락 끝 4000피 지켜낸 코스피…'10만 전자·60만 닉스'는 탈환 실패 [마켓시그널],서울경제,2025-11-06 16:08,naver_news_list_20251106_s401_p3.html
시황,401,015,0005207925,https://n.news.naver.com/mnews/article/015/0005207925,코스피 팔아치우더니…'큰손들' 돈 싸들고 대이동 포착 [종목+],한국경제,2025-11-06 16:03,naver_news_list_20251106_s401_p3.html
시황,401,001,0015728653,https://n.news.naver.com/mnews/article/001/0015728653,"[특징주] 삼성전자, 9만원대로 하락 마감…SK하이닉스는 상승(종합)",연합뉴스,2025-11-06 16:02,naver_news_list_20251106_s401_p3.html
시황,401,009,0005585815,https://n.news.naver.com/mnews/article/009/0005585815,"넷마블, 3Q 매출 6960억·영업익 909억…내년 신작 8종 출격",매일경제,2025-11-06 16:01,naver_news_list_20251106_s401_p3.html
시황,401,001,0015728619,https://n.news.naver.com/mnews/article/001/0015728619,코스피 '반등',연합뉴스,2025-11-06 15:53,naver_news_list_20251106_s401_p3.html
시황,401,422,0000798911,https://n.news.naver.com/mnews/article/422/0000798911,"[속보] 코스피, 검은수요일 하루만 반등 성공",연합뉴스TV,2025-11-06 15:53,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589618,https://n.news.naver.com/mnews/article/421/0008589618,"코스피, 널뛰기 장세 끝에 4020대 마감",뉴스1,2025-11-06 15:52,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589617,https://n.news.naver.com/mnews/article/421/0008589617,"코스피, 널뛰기 장세 끝에 4020대 마감",뉴스1,2025-11-06 15:52,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589609,https://n.news.naver.com/mnews/article/421/0008589609,코스피 '상승' 코스닥 '하락',뉴스1,2025-11-06 15:51,naver_news_list_20251106_s401_p3.html
시황,401,001,0015728610,https://n.news.naver.com/mnews/article/001/0015728610,코스피 '반등',연합뉴스,2025-11-06 15:51,naver_news_list_20251106_s401_p3.html
시황,401,001,0015728608,https://n.news.naver.com/mnews/article/001/0015728608,코스피 '반등',연합뉴스,2025-11-06 15:50,naver_news_list_20251106_s401_p3.html
시황,401,001,0015728607,https://n.news.naver.com/mnews/article/001/0015728607,코스피 '반등',연합뉴스,2025-11-06 15:50,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589604,https://n.news.naver.com/mnews/article/421/0008589604,"코스피, 4020선으로 장 종료",뉴스1,2025-11-06 15:50,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589603,https://n.news.naver.com/mnews/article/421/0008589603,4020선 안착하며 장 마친 코스피,뉴스1,2025-11-06 15:49,naver_news_list_20251106_s401_p3.html
시황,401,421,0008589602,https://n.news.naver.com/mnews/article/421/0008589602,4020선 안착한 코스피,뉴스1,2025-11-06 15:48,naver_news_list_20251106_s401_p4.html
시황,401,421,0008589600,https://n.news.naver.com/mnews/article/421/0008589600,"코스피, 4026으로 장 마감",뉴스1,2025-11-06 15:48,naver_news_list_20251106_s401_p4.html
시황,401,421,0008589599,https://n.news.naver.com/mnews/article/421/0008589599,"코스피, 반등하며 장 마감",뉴스1,2025-11-06 15:48,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728603,https://n.news.naver.com/mnews/article/001/0015728603,고환율 걱정,연합뉴스,2025-11-06 15:48,naver_news_list_20251106_s401_p4.html
시황,401,277,0005675756,https://n.news.naver.com/mnews/article/277/0005675756,"롤러코스터 코스피, 등락 끝 4000선 사수…코스닥은 하락",아시아경제,2025-11-06 15:47,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728602,https://n.news.naver.com/mnews/article/001/0015728602,고환율 걱정,연합뉴스,2025-11-06 15:47,naver_news_list_20251106_s401_p4.html
시황,401,008,0005274590,https://n.news.naver.com/mnews/article/008/0005274590,검은 수요일 이후 반등…외인 1.7조 매도에 개미·기관 매수 맞불,머니투데이,2025-11-06 15:47,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728593,https://n.news.naver.com/mnews/article/001/0015728593,"코스피, 등락 끝에 4,020대 상승 마감",연합뉴스,2025-11-06 15:45,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728584,https://n.news.naver.com/mnews/article/001/0015728584,"코스피, 등락 끝에 4,020대 상승 마감",연합뉴스,2025-11-06 15:45,naver_news_list_20251106_s401_p4.html
시황,401,015,0005207914,https://n.news.naver.com/mnews/article/015/0005207914,1조7000억 '매물폭탄' 버텨낸 코스피…'10만전자'는 무너졌다,한국경제,2025-11-06 15:44,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728575,https://n.news.naver.com/mnews/article/001/0015728575,[특징주] 코스피 반등에 증권주도 상승(종합),연합뉴스,2025-11-06 15:43,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728573,https://n.news.naver.com/mnews/article/001/0015728573,"코스피, 등락 끝에 4,020대 상승 마감",연합뉴스,2025-11-06 15:43,naver_news_list_20251106_s401_p4.html
시황,401,422,0000798906,https://n.news.naver.com/mnews/article/422/0000798906,"코스피 등락 거듭하다 4,020대 마감…코스닥은 하락",연합뉴스TV,2025-11-06 15:43,naver_news_list_20251106_s401_p4.html
시황,401,014,0005430814,https://n.news.naver.com/mnews/article/014/0005430814,"코스피, 외인 매도에도 3거래일만 반등 성공 [fn마감시황]",파이낸셜뉴스,2025-11-06 15:42,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728533,https://n.news.naver.com/mnews/article/001/0015728533,"'널뛰기' 코스피, 등락 끝에 4,020대 상승 마감…코스닥은 하락",연합뉴스,2025-11-06 15:36,naver_news_list_20251106_s401_p4.html
시황,401,011,0004552813,https://n.news.naver.com/mnews/article/011/0004552813,"㈜GS, 3분기 영업이익 8706억…2분기대비 79.1% 증가",서울경제,2025-11-06 15:36,naver_news_list_20251106_s401_p4.html
시황,401,011,0004552811,https://n.news.naver.com/mnews/article/011/0004552811,[코스닥] 3.72포인트(0.41%) 내린 898.17 마감,서울경제,2025-11-06 15:34,naver_news_list_20251106_s401_p4.html
시황,401,001,0015728497,https://n.news.naver.com/mnews/article/001/0015728497,[코스닥] 3.72p(0.41%) 내린 898.17(장종료),연합뉴스,2025-11-06 15:32,naver_news_list_20251106_s401_p5.html
시황,401,001,0015728489,https://n.news.naver.com/mnews/article/001/0015728489,"[코스피] 22.03p(0.55%) 오른 4,026.45(장종료)",연합뉴스,2025-11-06 15:31,naver_news_list_20251106_s401_p5.html
시황,401,018,0006157648,https://n.news.naver.com/mnews/article/018/0006157648,"시지트로닉스, 스마트워치용 광센서 개발…글로벌 웨어러블 시장 공략",이데일리,2025-11-06 15:09,naver_news_list_20251106_s401_p5.html
시황,401,001,0015728243,https://n.news.naver.com/mnews/article/001/0015728243,"세나테크놀로지, 일반청약 경쟁률 885대 1…증거금 3.5조",연합뉴스,2025-11-06 14:57,naver_news_list_20251106_s401_p5.html
시황,401,009,0005585736,https://n.news.naver.com/mnews/article/009/0005585736,"거래소, 유럽서 기관 대상 라운드테이블 개최…코스피 성과 홍보",매일경제,2025-11-06 14:46,naver_news_list_20251106_s401_p5.html
시황,401,011,0004552763,https://n.news.naver.com/mnews/article/011/0004552763,"현정은 회장, 수능 앞두고 임직원 수험생 자녀에 응원 선물",서울경제,2025-11-06 14:20,naver_news_list_20251106_s401_p5.html
시황,401,001,0015728076,https://n.news.naver.com/mnews/article/001/0015728076,"거래소, 유럽서 '코스피 라운드테이블' 개최…시장 성과 홍보",연합뉴스,2025-11-06 14:19,naver_news_list_20251106_s401_p5.html
시황,401,001,0015728066,https://n.news.naver.com/mnews/article/001/0015728066,'검은 수요일' 주식 공매도 1조9천억원…2년3개월여만 최대,연합뉴스,2025-11-06 14:17,naver_news_list_20251106_s401_p5.html
시황,401,001,0015728045,https://n.news.naver.com/mnews/article/001/0015728045,캄보디아 리조트 통째로 빌려 '돼지도살 수법' 194억 사기(종합),연합뉴스,2025-11-06 14:13,naver_news_list_20251106_s401_p5.html
시황,401,015,0005207858,https://n.news.naver.com/mnews/article/015/0005207858,'SK하이닉스' 팔고 '삼성전자' 사는 외국인들…무슨 일?,한국경제,2025-11-06 14:13,naver_news_list_20251106_s401_p5.html
시황,401,011,0004552757,https://n.news.naver.com/mnews/article/011/0004552757,"4000피 떠받치는 개미 힘입어…증권주, 나란히 강세 [이런국장 저런주식]",서울경제,2025-11-06 14:12,naver_news_list_20251106_s401_p5.html
시황,401,011,0004552741,https://n.news.naver.com/mnews/article/011/0004552741,"""체중 감소 효과 월등"" 디앤디파마텍, 먹는 비만약 전임상 공개",서울경제,2025-11-06 13:56,naver_news_list_20251106_s401_p5.html
시황,401,018,0006157569,https://n.news.naver.com/mnews/article/018/0006157569,"거래소, 유럽서 '코스피 라운드테이블'…'4000피 시대' 성과 홍보",이데일리,2025-11-06 13:51,naver_news_list_20251106_s401_p5.html
시황,401,009,0005585696,https://n.news.naver.com/mnews/article/009/0005585696,"우리투자증권, 개인형 IRP 원리금비보장 5년 수익률 1위",매일경제,2025-11-06 13:44,naver_news_list_20251106_s401_p5.html
시황,401,014,0005430690,https://n.news.naver.com/mnews/article/014/0005430690,"코스피, 개인·기관 동반 순매수...SK하닉 강세 [fn오후시황]",파이낸셜뉴스,2025-11-06 13:41,naver_news_list_20251106_s401_p5.html
시황,401,011,0004552736,https://n.news.naver.com/mnews/article/011/0004552736,"코스피, 4000선 고지 싸움…롤러코스터 장세 연출 [마켓시그널]",서울경제,2025-11-06 13:41,naver_news_list_20251106_s401_p5.html
시황,401,215,0001229845,https://n.news.naver.com/mnews/article/215/0001229845,"""핵잠수함 이슈보다 더 중요한 촉매""…조선주, 내년 실적 기대감↑",한국경제TV,2025-11-06 13:35,naver_news_list_20251106_s401_p5.html
